stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type
7600,,"Ordizia - Joseba Rezolaren Pasealekua 2, Renfe Geltokia",43.052835316039484,-2.179161469409996,5,0
7202,,Beasain - Joan Iturralde 7 Parean,43.04600195672116,-2.197129007587978,5,0
7602,,Ordizia - Joseba Rezolaren Pasealekua,43.05282513467294,-2.1827716659890504,5,0
8100,,Zaldibia - Santa Fe  47,43.0365668920524,-2.150039019685139,5,0
7208,,Beasain - Ezkiaga 3,43.0518125878968,-2.1898086515043342,5,0
7900,,Idiazabal - Kale Nagusia 25 - Herrigunea,43.01173739399032,-2.2338238388650873,5,0
7401,,Olaberria - Harizti Industrialdea-  201 Poligonoa,43.02872939629895,-2.2191042706591233,5,0
7402,,Olaberria - Kari De La Cruz 2,43.0379427607518,-2.216654972011226,5,0
7209,,Beasain - Usategi- Aparkalekua,43.04682566265959,-2.210685372986444,5,0
8103,,Zaldibia - Elbarrena 11,43.041111943328545,-2.1509215907845456,5,0
8104,,Zaldibia - Santa Fe 18 -udaletxea,43.03818499366251,-2.1508760182396185,5,0
7800,,Segura - Zeraingo Bidegurutzea,43.005101655492574,-2.2613657251756583,5,0
7801,,Segura - Kale Nagusia 31,43.00837434417091,-2.2536330489008174,5,0
7802,,Segura - Aitzgorri 16,43.01088634003268,-2.252191492517193,5,0
7804,,Segura - Segura Barreiatua 28,43.013837196216656,-2.2503886124508194,5,0
7806,,Segura - Segura Barreiatua,43.00213017243854,-2.2669960035309775,5,0
7605,,Ordizia - Urdaneta  78,43.05465830589751,-2.1872907325358257,5,0
7213,,Beasain - Igartza Oleta 3- Antzizar Kiroldegia,43.046219955902295,-2.2142659812345364,5,0
8105,,Zaldibia - Elbarrena 32,43.047015306380736,-2.1540447143865262,5,0
7608,,Ordizia - Zaldibidea 7 Parean,43.05469968339425,-2.1679868251785193,5,0
7903,,Idiazabal - Kale Nagusia 8- Parean,43.01487819541682,-2.232189489193212,5,0
7904,,Idiazabal - Errota Industrialdea 3 - Idiazabalerantz,43.024198480805055,-2.2241938057282287,5,0
7410,,Olaberria - Harizti Industrialdea- Gasolindegia,43.035194950741044,-2.217782454336922,5,0
7411,,Olaberria - Basozabal Industrialdea 3,43.04143579615406,-2.2165245943210565,5,0
7214,,Beasain - Zaldizurreta 7,43.046504610749516,-2.194335377537534,5,0
7611,,Ordizia - Joseba Rezola Pasealekua,43.05339808074581,-2.176022759469801,5,0
7612,,Ordizia - Gudarien Etorbidea,43.0540321145745,-2.1715445844270698,5,0
7905,,Idiazabal - Landa Barreiatua 47 - Iturralde,43.023128316808744,-2.227066938729765,5,0
7807,,Segura - Segura Barreiatua 100 - Goardia Industrialdea,43.01700611411665,-2.2475152355437404,5,0
7810,,Segura - Segura Barreiatua 83,42.99546334086197,-2.2721540805665668,5,0
8302,,Zegama - Ondaraldea 17 - Segurarantz,42.98488357425742,-2.283759517631751,5,0
8304,,Zegama - Ondaraldea 4 - Zegamarantz,42.98362714901953,-2.287331057261388,5,0
8305,,Zegama - Plaza,42.97594984277514,-2.290878123060901,5,0
7215,,"Beasain - Barrendain Plaza 1, Renfe Geltokia",43.04634509699518,-2.2024162767957116,5,0
7907,,Idiazabal - Gi-2637 - Arimasagasti,43.02187589237024,-2.2376987595732585,5,0
8107,,Zaldibia - Elbarrena 57,43.04890589689535,-2.160096505562599,5,0
7909,,Idiazabal - Herrigune Barreiatua 7,43.02155739155099,-2.2304739649142027,5,0
8306,,Zegama - Ugarte Zelai,42.97225759326767,-2.29230627565755,5,0
8307,,Zegama - Barrenaldea Auzoa 6,42.98891184631304,-2.2770766198947108,5,0
8310,,Zegama - Hermanos Aseginolaza Kalea,42.97825279949714,-2.2890488084230274,5,0
7601,,Ordizia - Jose Arana,43.0552440990305,-2.177275121406365,5,0
7200,,Beasain - Oriamendi 32- Zelaeta Berri Plaza,43.04734085520361,-2.2031646128874423,5,0
7203,,Beasain - Ezkiaga 18 Parean,43.05179579648686,-2.189980777348588,5,0
7603,,Ordizia - Urdaneta 46,43.053841829030695,-2.183912421704094,5,0
7206,,Beasain - Igartza Oleta 2,43.04779192682717,-2.2097766802764958,5,0
7207,,Beasain - Igartza Oleta 14-  Loinazpe Institutua,43.04633768439257,-2.214362701221604,5,0
8102,,Zaldibia - Elbarren 11,43.04127547303829,-2.151115764558459,5,0
8300,,Zegama - Hermanos Aseginolaza  10,42.979065558980565,-2.289419642148135,5,0
7803,,Segura - Segura Barreiatua 24,43.01400900111442,-2.2504969653246243,5,0
7805,,Segura - Segura Barreiatua 66 - Biribilgunea,43.00520062397382,-2.261352269763576,5,0
7604,,Ordizia - Malkasko,43.05469440948219,-2.1873025352473614,5,0
7609,,Ordizia - Gudarien Etorbidea,43.053916572645036,-2.171754888471783,5,0
7610,,Ordizia - Bizkaia Pasealekua,43.053924456670444,-2.1753403485111704,5,0
7406,,Olaberria - N-1 Errepidea 7 - Industrialdea,43.04235447473928,-2.2165497350503287,5,0
7407,,Olaberria - Kari De La Cruz 12,43.03664607358287,-2.216659191027067,5,0
7408,,Olaberria - Harizti Industrialdea 1- Supermerkatua,43.03404467840375,-2.2181284995890342,5,0
7409,,Olaberria - Harizti Industrialgunea-  201 Poligonoa Parean,43.028918484649346,-2.2191018735074497,5,0
7901,,Idiazabal - Errota Industrialdea,43.02397828118916,-2.224920707782163,5,0
7902,,Idiazabal - Herrigune Barreiatua 2- Olaondo,43.02207864732059,-2.23032017856794,5,0
