stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type
1509,,"Irun - Zabaltza Plaza 1, Colon-zabaltza",43.3401069268763,-1.7926132761739215,9,0
1513,,"Irun - Colon Ibilbidea 52, Euskotren",43.34080273127272,-1.7962635521968044,9,0
1517,,Irun - Fermín Calbetón Kalea 3,43.339347597243226,-1.7889273365255478,9,0
1518,,"Hondarribia - Zubieta Kalea 16, Gibeleta",43.34422617741402,-1.8050172995016573,9,0
1519,,Irun - Letxunborro Puiana Biribilgunea,43.339826061980624,-1.8113583297874414,9,0
1520,,"Irun - Jaitzubia Auzoa 154, Bidasoa Ospitalea",43.3416733503616,-1.8149617325071419,9,0
1522,,Irun - Hondarribia Kalea,43.34248954794006,-1.799117141239218,9,0
1539,,Plaza Euskadi (irun),43.34288774296822,-1.7596544765791238,9,0
1540,,Behobia,43.3426790153308,-1.7628294109053833,9,0
1541,,J.t Labandibar,43.34170251587187,-1.7708066697793907,9,0
1542,,Azken Portu,43.34107280788372,-1.7767411216849691,9,0
1543,,Dunboa Anbulategia,43.339695324105804,-1.7809755924810682,9,0
1544,,"Avda Navarra, 21 (irun)",43.33946589813803,-1.783953315256725,9,0
1545,,"Papgogada, 6 (irun)",43.341666888705014,-1.8091387460656123,9,0
1514,,"Irun - Colon, Luis Mariano",43.34015022745183,-1.7933032782508875,9,0
1515,,Irun - Colon Ibilbidea 43,43.34079606544138,-1.7964857484905066,9,0
1521,,Irun - Aldabe Mendia Kalea 13,43.3396303389501,-1.8107206405429996,9,0
1537,,"Irun - Pedro Manuel De Arístegui Y Petit Enbajadorea Plaza 9, Embajador Aristegi",43.339686762653315,-1.811817505475135,9,0
1546,,Urdanibia-berri,43.33698323849569,-1.816817025409032,9,0
1547,,"Frente Calle Anaka, 38 (irun)",43.340782071225185,-1.8080457191104216,9,0
1548,,Blas De Lezo,43.34089470420576,-1.8015912938838166,9,0
1549,,"Calle Estacion, 7 (irun)",43.34094622239452,-1.7987774552042282,9,0
1550,,"Genaro Etxeandia Plaza, 14 (irun)",43.339217381253576,-1.788535153796628,9,0
1551,,"Avda Navarra, 4 (irun)",43.339366608078635,-1.7839306238234456,9,0
1552,,"Avda Navarra, 18 (irun)",43.33952703706524,-1.7812380295929244,9,0
1553,,"Iglesia-dario De Regoyos, 4 (irun)",43.34052695354229,-1.777060503573953,9,0
1554,,"Dario De Regoyos, 19 (irun)",43.341786811009925,-1.7660921911858607,9,0
1555,,"Lastaola Postetxearena, 16 Behobia",43.341859851867596,-1.762019459486864,9,0
1556,,Dario De Regoyos Cruce Con Jose Mari Franco (irun),43.34139206860257,-1.7712447299892935,9,0
1586,,Dario Regoyos 10,43.341334457900956,-1.775107380552051,9,0
1557,,Txingudi Ikastola,43.34250146792264,-1.8166728413911468,9,0
1506,,"Irun - Elizatxo Hiribidea 14, La Salle",43.3352946782752,-1.799086246924387,9,0
1528,,Irun - Elizatxo Hiribidea 54,43.33148312164569,-1.8100285282255877,9,0
1530,,"Irun - Gobaragin Kalea 4, Lavanderas",43.333782547152204,-1.8077508997862488,9,0
1531,,"Irun - Andrearriaga Ibilbidea 14, Elatzeta Eskola",43.32850237456963,-1.8195595744886544,9,0
1558,,"Aduana, 27 (irun)",43.33811254702554,-1.7981794964121633,9,0
1559,,Ferrones,43.33439746092971,-1.8028292887068387,9,0
1560,,Arturo Campion,43.33550599751682,-1.8046455510666615,9,0
1561,,Bizkaia 10,43.32949017399119,-1.815815381829826,9,0
1562,,"Aranibar, Ventas (irun)",43.32848496709966,-1.8239879738464928,9,0
1563,,Rotonda En Jaizubia (irun),43.3305597655042,-1.8243549882050336,9,0
1502,,"Irun - Elizatxo Hiribidea, Bentak (arretxe-ugalde Biribilgunea)",43.33100324335291,-1.8141084293897352,9,0
1564,,Elatzeta,43.3282147986782,-1.8196144817183177,9,0
1565,,"Aranibar, Ventas (irun) 2",43.32833179487154,-1.8239785949258407,9,0
1566,,Andrearriaga Kalea 23-elatzeta Eskola,43.329829073029146,-1.8172396228214052,9,0
1567,,Elizatxo 41,43.33257013669694,-1.8054679270218301,9,0
1568,,"Elizatxo, Frente Al Parque Alai Txoko",43.33531715224402,-1.7986540505604904,9,0
1569,,"Irungo Osasun Zentroa, Gipuzkoa Etorbidea",43.33764079473303,-1.7952774392003004,9,0
1525,,"Irun - Ventas Auzoa 80a, Txingudi Merkatalgunea",43.32039825215626,-1.8362424539470688,9,0
1527,,"Irun - Mazuola Kalea 2 Parean, Araso Industrialdeko Sarrera",43.324758420701045,-1.8355548640710804,9,0
1533,,"Irun - Elizatxo Hiribidea  36, Oinaurre",43.33272382505206,-1.8055265908545848,9,0
1571,,Rotonda Arbes,43.33678271552109,-1.7814286219601396,9,0
1572,,Juan Wolmer 5,43.33782594192731,-1.7796189915875518,9,0
1573,,Alzukaitz,43.33627852601852,-1.7780586408912191,9,0
1574,,Blaia 22,43.33665263278465,-1.7751521602456581,9,0
1575,,Hilerria,43.33801136739942,-1.7708688042308125,9,0
1577,,Harrobieta,43.34017521807612,-1.768616863603054,9,0
1578,,Jose Mª Franco,43.34073197184872,-1.770986632090644,9,0
1579,,Portu Plazatxoa,43.3412001112804,-1.772655019363184,9,0
1580,,Cesar Figuerido 2,43.338406089471874,-1.7766096180053592,9,0
1592,,Fermín Calbetón-guilló,43.339321883393126,-1.7881999870525953,9,0
1576,,San Martzial Txingudi Udal Kirol Gunea,43.3350426560838,-1.770287230874688,9,0
1512,,Irun - Larreaundi Biribilgunea,43.33344688980251,-1.7895133607703908,9,0
