service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1,1,1,1,1,1,0,0,20241002,20251231
2,0,0,0,0,0,1,1,20241003,20251231
3,1,1,1,1,1,0,0,20241003,20250630
4,0,0,0,0,0,1,1,20241003,20250630
5,1,1,1,1,1,0,0,20251001,20251231
6,0,0,0,0,0,1,1,20251001,20251231
7,1,1,1,1,1,0,0,20250701,20250930
8,0,0,0,0,0,1,1,20250701,20250930
