trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
1_2_1_56400,15:51:37,15:51:42,4992,13,Mendin,0,0,0
1_2_1_56400,15:54:20,15:54:25,4993,14,,0,0,0
1_1_4_72600,20:10:00,20:10:05,19,1,Talaia,0,0,0
1_1_4_72600,20:11:48,20:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_4_72600,20:12:18,20:12:23,115,3,Aristegi,0,0,0
1_1_4_72600,20:13:01,20:13:06,4106,4,Ugaldetxo,0,0,0
1_1_4_72600,20:14:15,20:14:20,116,5,Ibarre,0,0,0
1_1_4_72600,20:15:04,20:15:09,4986,6,Iturriotz,0,0,0
1_1_4_72600,20:16:03,20:16:08,4987,7,Altzibar Bat,0,0,0
1_1_4_72600,20:16:46,20:16:51,4988,8,Altzibar Bi,0,0,0
1_1_4_72600,20:17:26,20:17:31,4989,9,Elorrondo 1,0,0,0
1_1_4_72600,20:18:23,20:18:28,4985,10,Elorrondo 2,0,0,0
1_1_4_72600,20:19:50,20:19:55,4990,11,Anbulategia,0,0,0
1_1_4_72600,20:21:25,20:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_4_72600,20:21:37,20:21:42,4992,13,Mendin,0,0,0
1_1_4_72600,20:24:20,20:24:25,4993,14,Larrezabaleta,0,0,0
1_1_4_72600,20:28:27,20:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_4_72600,20:29:22,20:29:27,4995,16,,0,0,0
1_1_3_36600,10:10:00,10:10:05,19,1,Talaia,0,0,0
1_1_3_36600,10:11:48,10:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_3_36600,10:12:18,10:12:23,115,3,Aristegi,0,0,0
1_1_3_36600,10:13:01,10:13:06,4106,4,Ugaldetxo,0,0,0
1_1_3_36600,10:14:15,10:14:20,116,5,Ibarre,0,0,0
1_1_3_36600,10:15:04,10:15:09,4986,6,Iturriotz,0,0,0
1_1_3_36600,10:16:03,10:16:08,4987,7,Altzibar Bat,0,0,0
1_1_3_36600,10:16:46,10:16:51,4988,8,Altzibar Bi,0,0,0
1_1_3_36600,10:17:26,10:17:31,4989,9,Elorrondo 1,0,0,0
1_1_3_36600,10:18:23,10:18:28,4985,10,Elorrondo 2,0,0,0
1_1_3_36600,10:19:50,10:19:55,4990,11,Anbulategia,0,0,0
1_1_3_36600,10:21:25,10:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_3_36600,10:21:37,10:21:42,4992,13,Mendin,0,0,0
1_1_3_36600,10:24:20,10:24:25,4993,14,Larrezabaleta,0,0,0
1_1_3_36600,10:28:27,10:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_3_36600,10:29:22,10:29:27,4995,16,,0,0,0
1_2_1_49200,13:40:00,13:40:05,19,1,Talaia,0,0,0
1_2_1_49200,13:41:48,13:41:53,114,2,Mamut Merk.gunea,0,0,0
1_2_1_49200,13:42:18,13:42:23,115,3,Aristegi,0,0,0
1_2_1_49200,13:43:01,13:43:06,4106,4,Ugaldetxo,0,0,0
1_2_1_49200,13:44:15,13:44:20,116,5,Ibarre,0,0,0
1_2_1_49200,13:45:04,13:45:09,4986,6,Iturriotz,0,0,0
1_2_1_49200,13:46:03,13:46:08,4987,7,Altzibar Bat,0,0,0
1_2_1_49200,13:46:46,13:46:51,4988,8,Altzibar Bi,0,0,0
1_2_1_49200,13:47:26,13:47:31,4989,9,Elorrondo 1,0,0,0
1_2_1_49200,13:48:23,13:48:28,4985,10,Elorrondo 2,0,0,0
1_2_1_49200,13:49:50,13:49:55,4990,11,Anbulategia,0,0,0
1_2_1_49200,13:51:25,13:51:30,4991,12,Yon Oñatibia,0,0,0
1_2_1_49200,13:51:37,13:51:42,4992,13,Mendin,0,0,0
1_2_1_49200,13:54:20,13:54:25,4993,14,,0,0,0
2_1_4_14400,04:00:00,04:00:05,126,1,Gurutze,0,0,0
2_1_4_14400,04:03:10,04:03:15,4831,2,Ergoien,0,0,0
2_1_4_14400,04:08:59,04:09:04,4832,3,Altzibar,0,0,0
2_1_4_14400,04:11:51,04:11:56,4833,4,Karrika,0,0,0
2_1_4_14400,04:14:49,04:14:54,4834,5,Iturriotz,0,0,0
2_1_4_14400,04:17:59,04:18:04,133,6,Ibarre,0,0,0
2_1_4_14400,04:18:47,04:18:52,134,7,Rotonda Karaez Kalea 20,0,0,0
2_1_4_14400,04:20:38,04:20:43,4108,8,Ugaldetxo,0,0,0
2_1_4_14400,04:22:08,04:22:13,135,9,Arco Topo,0,0,0
2_1_4_14400,04:25:49,04:25:54,19,10,Caserio Mendin,0,0,0
2_1_4_14400,04:27:56,04:28:01,4300,11,Iparralde Etorbidea-eliza,0,0,0
2_1_4_14400,04:29:46,04:29:51,126,12,,0,0,0
1_1_4_69000,19:10:00,19:10:05,19,1,Talaia,0,0,0
1_1_4_69000,19:11:48,19:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_4_69000,19:12:18,19:12:23,115,3,Aristegi,0,0,0
1_1_4_69000,19:13:01,19:13:06,4106,4,Ugaldetxo,0,0,0
1_1_4_69000,19:14:15,19:14:20,116,5,Ibarre,0,0,0
1_1_4_69000,19:15:04,19:15:09,4986,6,Iturriotz,0,0,0
1_1_4_69000,19:16:03,19:16:08,4987,7,Altzibar Bat,0,0,0
1_1_4_69000,19:16:46,19:16:51,4988,8,Altzibar Bi,0,0,0
1_1_4_69000,19:17:26,19:17:31,4989,9,Elorrondo 1,0,0,0
1_1_4_69000,19:18:23,19:18:28,4985,10,Elorrondo 2,0,0,0
1_1_4_69000,19:19:50,19:19:55,4990,11,Anbulategia,0,0,0
1_1_4_69000,19:21:25,19:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_4_69000,19:21:37,19:21:42,4992,13,Mendin,0,0,0
1_1_4_69000,19:24:20,19:24:25,4993,14,Larrezabaleta,0,0,0
1_1_4_69000,19:28:27,19:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_4_69000,19:29:22,19:29:27,4995,16,,0,0,0
1_2_1_34800,09:40:00,09:40:05,19,1,Talaia,0,0,0
1_2_1_34800,09:41:48,09:41:53,114,2,Mamut Merk.gunea,0,0,0
1_2_1_34800,09:42:18,09:42:23,115,3,Aristegi,0,0,0
1_2_1_34800,09:43:01,09:43:06,4106,4,Ugaldetxo,0,0,0
1_2_1_34800,09:44:15,09:44:20,116,5,Ibarre,0,0,0
1_2_1_34800,09:45:04,09:45:09,4986,6,Iturriotz,0,0,0
1_2_1_34800,09:46:03,09:46:08,4987,7,Altzibar Bat,0,0,0
1_2_1_34800,09:46:46,09:46:51,4988,8,Altzibar Bi,0,0,0
1_2_1_34800,09:47:26,09:47:31,4989,9,Elorrondo 1,0,0,0
1_2_1_34800,09:48:23,09:48:28,4985,10,Elorrondo 2,0,0,0
1_2_1_34800,09:49:50,09:49:55,4990,11,Anbulategia,0,0,0
1_2_1_34800,09:51:25,09:51:30,4991,12,Yon Oñatibia,0,0,0
1_2_1_34800,09:51:37,09:51:42,4992,13,Mendin,0,0,0
1_2_1_34800,09:54:20,09:54:25,4993,14,,0,0,0
2_1_4_18000,05:00:00,05:00:05,126,1,Gurutze,0,0,0
2_1_4_18000,05:03:10,05:03:15,4831,2,Ergoien,0,0,0
2_1_4_18000,05:08:59,05:09:04,4832,3,Altzibar,0,0,0
2_1_4_18000,05:11:51,05:11:56,4833,4,Karrika,0,0,0
2_1_4_18000,05:14:49,05:14:54,4834,5,Iturriotz,0,0,0
2_1_4_18000,05:17:59,05:18:04,133,6,Ibarre,0,0,0
2_1_4_18000,05:18:47,05:18:52,134,7,Rotonda Karaez Kalea 20,0,0,0
2_1_4_18000,05:20:38,05:20:43,4108,8,Ugaldetxo,0,0,0
2_1_4_18000,05:22:08,05:22:13,135,9,Arco Topo,0,0,0
2_1_4_18000,05:25:49,05:25:54,19,10,Caserio Mendin,0,0,0
2_1_4_18000,05:27:56,05:28:01,4300,11,Iparralde Etorbidea-eliza,0,0,0
2_1_4_18000,05:29:46,05:29:51,126,12,,0,0,0
1_1_1_43800,12:10:00,12:10:05,19,1,Talaia,0,0,0
1_1_1_43800,12:11:48,12:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_1_43800,12:12:18,12:12:23,115,3,Aristegi,0,0,0
1_1_1_43800,12:13:01,12:13:06,4106,4,Ugaldetxo,0,0,0
1_1_1_43800,12:14:15,12:14:20,116,5,Ibarre,0,0,0
1_1_1_43800,12:15:04,12:15:09,4986,6,Iturriotz,0,0,0
1_1_1_43800,12:16:03,12:16:08,4987,7,Altzibar Bat,0,0,0
1_1_1_43800,12:16:46,12:16:51,4988,8,Altzibar Bi,0,0,0
1_1_1_43800,12:17:26,12:17:31,4989,9,Elorrondo 1,0,0,0
1_1_1_43800,12:18:23,12:18:28,4985,10,Elorrondo 2,0,0,0
1_1_1_43800,12:19:50,12:19:55,4990,11,Anbulategia,0,0,0
1_1_1_43800,12:21:25,12:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_1_43800,12:21:37,12:21:42,4992,13,Mendin,0,0,0
1_1_1_43800,12:24:20,12:24:25,4993,14,Larrezabaleta,0,0,0
1_1_1_43800,12:28:27,12:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_1_43800,12:29:22,12:29:27,4995,16,,0,0,0
1_1_2_47400,13:10:00,13:10:05,19,1,Talaia,0,0,0
1_1_2_47400,13:11:48,13:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_2_47400,13:12:18,13:12:23,115,3,Aristegi,0,0,0
1_1_2_47400,13:13:01,13:13:06,4106,4,Ugaldetxo,0,0,0
1_1_2_47400,13:14:15,13:14:20,116,5,Ibarre,0,0,0
1_1_2_47400,13:15:04,13:15:09,4986,6,Iturriotz,0,0,0
1_1_2_47400,13:16:03,13:16:08,4987,7,Altzibar Bat,0,0,0
1_1_2_47400,13:16:46,13:16:51,4988,8,Altzibar Bi,0,0,0
1_1_2_47400,13:17:26,13:17:31,4989,9,Elorrondo 1,0,0,0
1_1_2_47400,13:18:23,13:18:28,4985,10,Elorrondo 2,0,0,0
1_1_2_47400,13:19:50,13:19:55,4990,11,Anbulategia,0,0,0
1_1_2_47400,13:21:25,13:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_2_47400,13:21:37,13:21:42,4992,13,Mendin,0,0,0
1_1_2_47400,13:24:20,13:24:25,4993,14,Larrezabaleta,0,0,0
1_1_2_47400,13:28:27,13:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_2_47400,13:29:22,13:29:27,4995,16,,0,0,0
1_2_2_38400,10:40:00,10:40:05,19,1,Talaia,0,0,0
1_2_2_38400,10:41:48,10:41:53,114,2,Mamut Merk.gunea,0,0,0
1_2_2_38400,10:42:18,10:42:23,115,3,Aristegi,0,0,0
1_2_2_38400,10:43:01,10:43:06,4106,4,Ugaldetxo,0,0,0
1_2_2_38400,10:44:15,10:44:20,116,5,Ibarre,0,0,0
1_2_2_38400,10:45:04,10:45:09,4986,6,Iturriotz,0,0,0
1_2_2_38400,10:46:03,10:46:08,4987,7,Altzibar Bat,0,0,0
1_2_2_38400,10:46:46,10:46:51,4988,8,Altzibar Bi,0,0,0
1_2_2_38400,10:47:26,10:47:31,4989,9,Elorrondo 1,0,0,0
1_2_2_38400,10:48:23,10:48:28,4985,10,Elorrondo 2,0,0,0
1_2_2_38400,10:49:50,10:49:55,4990,11,Anbulategia,0,0,0
1_2_2_38400,10:51:25,10:51:30,4991,12,Yon Oñatibia,0,0,0
1_2_2_38400,10:51:37,10:51:42,4992,13,Mendin,0,0,0
1_2_2_38400,10:54:20,10:54:25,4993,14,,0,0,0
1_1_1_47400,13:10:00,13:10:05,19,1,Talaia,0,0,0
1_1_1_47400,13:11:48,13:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_1_47400,13:12:18,13:12:23,115,3,Aristegi,0,0,0
1_1_1_47400,13:13:01,13:13:06,4106,4,Ugaldetxo,0,0,0
1_1_1_47400,13:14:15,13:14:20,116,5,Ibarre,0,0,0
1_1_1_47400,13:15:04,13:15:09,4986,6,Iturriotz,0,0,0
1_1_1_47400,13:16:03,13:16:08,4987,7,Altzibar Bat,0,0,0
1_1_1_47400,13:16:46,13:16:51,4988,8,Altzibar Bi,0,0,0
1_1_1_47400,13:17:26,13:17:31,4989,9,Elorrondo 1,0,0,0
1_1_1_47400,13:18:23,13:18:28,4985,10,Elorrondo 2,0,0,0
1_1_1_47400,13:19:50,13:19:55,4990,11,Anbulategia,0,0,0
1_1_1_47400,13:21:25,13:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_1_47400,13:21:37,13:21:42,4992,13,Mendin,0,0,0
1_1_1_47400,13:24:20,13:24:25,4993,14,Larrezabaleta,0,0,0
1_1_1_47400,13:28:27,13:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_1_47400,13:29:22,13:29:27,4995,16,,0,0,0
1_1_1_61800,17:10:00,17:10:05,19,1,Talaia,0,0,0
1_1_1_61800,17:11:48,17:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_1_61800,17:12:18,17:12:23,115,3,Aristegi,0,0,0
1_1_1_61800,17:13:01,17:13:06,4106,4,Ugaldetxo,0,0,0
1_1_1_61800,17:14:15,17:14:20,116,5,Ibarre,0,0,0
1_1_1_61800,17:15:04,17:15:09,4986,6,Iturriotz,0,0,0
1_1_1_61800,17:16:03,17:16:08,4987,7,Altzibar Bat,0,0,0
1_1_1_61800,17:16:46,17:16:51,4988,8,Altzibar Bi,0,0,0
1_1_1_61800,17:17:26,17:17:31,4989,9,Elorrondo 1,0,0,0
1_1_1_61800,17:18:23,17:18:28,4985,10,Elorrondo 2,0,0,0
1_1_1_61800,17:19:50,17:19:55,4990,11,Anbulategia,0,0,0
1_1_1_61800,17:21:25,17:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_1_61800,17:21:37,17:21:42,4992,13,Mendin,0,0,0
1_1_1_61800,17:24:20,17:24:25,4993,14,Larrezabaleta,0,0,0
1_1_1_61800,17:28:27,17:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_1_61800,17:29:22,17:29:27,4995,16,,0,0,0
1_2_3_38400,10:40:00,10:40:05,19,1,Talaia,0,0,0
1_2_3_38400,10:41:48,10:41:53,114,2,Mamut Merk.gunea,0,0,0
1_2_3_38400,10:42:18,10:42:23,115,3,Aristegi,0,0,0
1_2_3_38400,10:43:01,10:43:06,4106,4,Ugaldetxo,0,0,0
1_2_3_38400,10:44:15,10:44:20,116,5,Ibarre,0,0,0
1_2_3_38400,10:45:04,10:45:09,4986,6,Iturriotz,0,0,0
1_2_3_38400,10:46:03,10:46:08,4987,7,Altzibar Bat,0,0,0
1_2_3_38400,10:46:46,10:46:51,4988,8,Altzibar Bi,0,0,0
1_2_3_38400,10:47:26,10:47:31,4989,9,Elorrondo 1,0,0,0
1_2_3_38400,10:48:23,10:48:28,4985,10,Elorrondo 2,0,0,0
1_2_3_38400,10:49:50,10:49:55,4990,11,Anbulategia,0,0,0
1_2_3_38400,10:51:25,10:51:30,4991,12,Yon Oñatibia,0,0,0
1_2_3_38400,10:51:37,10:51:42,4992,13,Mendin,0,0,0
1_2_3_38400,10:54:20,10:54:25,4993,14,,0,0,0
1_2_1_70800,19:40:00,19:40:05,19,1,Talaia,0,0,0
1_2_1_70800,19:41:48,19:41:53,114,2,Mamut Merk.gunea,0,0,0
1_2_1_70800,19:42:18,19:42:23,115,3,Aristegi,0,0,0
1_2_1_70800,19:43:01,19:43:06,4106,4,Ugaldetxo,0,0,0
1_2_1_70800,19:44:15,19:44:20,116,5,Ibarre,0,0,0
1_2_1_70800,19:45:04,19:45:09,4986,6,Iturriotz,0,0,0
1_2_1_70800,19:46:03,19:46:08,4987,7,Altzibar Bat,0,0,0
1_2_1_70800,19:46:46,19:46:51,4988,8,Altzibar Bi,0,0,0
1_2_1_70800,19:47:26,19:47:31,4989,9,Elorrondo 1,0,0,0
1_2_1_70800,19:48:23,19:48:28,4985,10,Elorrondo 2,0,0,0
1_2_1_70800,19:49:50,19:49:55,4990,11,Anbulategia,0,0,0
1_2_1_70800,19:51:25,19:51:30,4991,12,Yon Oñatibia,0,0,0
1_2_1_70800,19:51:37,19:51:42,4992,13,Mendin,0,0,0
1_2_1_70800,19:54:20,19:54:25,4993,14,,0,0,0
1_1_2_25800,07:10:00,07:10:05,19,1,Talaia,0,0,0
1_1_2_25800,07:11:48,07:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_2_25800,07:12:18,07:12:23,115,3,Aristegi,0,0,0
1_1_2_25800,07:13:01,07:13:06,4106,4,Ugaldetxo,0,0,0
1_1_2_25800,07:14:15,07:14:20,116,5,Ibarre,0,0,0
1_1_2_25800,07:15:04,07:15:09,4986,6,Iturriotz,0,0,0
1_1_2_25800,07:16:03,07:16:08,4987,7,Altzibar Bat,0,0,0
1_1_2_25800,07:16:46,07:16:51,4988,8,Altzibar Bi,0,0,0
1_1_2_25800,07:17:26,07:17:31,4989,9,Elorrondo 1,0,0,0
1_1_2_25800,07:18:23,07:18:28,4985,10,Elorrondo 2,0,0,0
1_1_2_25800,07:19:50,07:19:55,4990,11,Anbulategia,0,0,0
1_1_2_25800,07:21:25,07:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_2_25800,07:21:37,07:21:42,4992,13,Mendin,0,0,0
1_1_2_25800,07:24:20,07:24:25,4993,14,Larrezabaleta,0,0,0
1_1_2_25800,07:28:27,07:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_2_25800,07:29:22,07:29:27,4995,16,,0,0,0
1_2_4_70800,19:40:00,19:40:05,19,1,Talaia,0,0,0
1_2_4_70800,19:41:48,19:41:53,114,2,Mamut Merk.gunea,0,0,0
1_2_4_70800,19:42:18,19:42:23,115,3,Aristegi,0,0,0
1_2_4_70800,19:43:01,19:43:06,4106,4,Ugaldetxo,0,0,0
1_2_4_70800,19:44:15,19:44:20,116,5,Ibarre,0,0,0
1_2_4_70800,19:45:04,19:45:09,4986,6,Iturriotz,0,0,0
1_2_4_70800,19:46:03,19:46:08,4987,7,Altzibar Bat,0,0,0
1_2_4_70800,19:46:46,19:46:51,4988,8,Altzibar Bi,0,0,0
1_2_4_70800,19:47:26,19:47:31,4989,9,Elorrondo 1,0,0,0
1_2_4_70800,19:48:23,19:48:28,4985,10,Elorrondo 2,0,0,0
1_2_4_70800,19:49:50,19:49:55,4990,11,Anbulategia,0,0,0
1_2_4_70800,19:51:25,19:51:30,4991,12,Yon Oñatibia,0,0,0
1_2_4_70800,19:51:37,19:51:42,4992,13,Mendin,0,0,0
1_2_4_70800,19:54:20,19:54:25,4993,14,,0,0,0
1_2_2_34800,09:40:00,09:40:05,19,1,Talaia,0,0,0
1_2_2_34800,09:41:48,09:41:53,114,2,Mamut Merk.gunea,0,0,0
1_2_2_34800,09:42:18,09:42:23,115,3,Aristegi,0,0,0
1_2_2_34800,09:43:01,09:43:06,4106,4,Ugaldetxo,0,0,0
1_2_2_34800,09:44:15,09:44:20,116,5,Ibarre,0,0,0
1_2_2_34800,09:45:04,09:45:09,4986,6,Iturriotz,0,0,0
1_2_2_34800,09:46:03,09:46:08,4987,7,Altzibar Bat,0,0,0
1_2_2_34800,09:46:46,09:46:51,4988,8,Altzibar Bi,0,0,0
1_2_2_34800,09:47:26,09:47:31,4989,9,Elorrondo 1,0,0,0
1_2_2_34800,09:48:23,09:48:28,4985,10,Elorrondo 2,0,0,0
1_2_2_34800,09:49:50,09:49:55,4990,11,Anbulategia,0,0,0
1_2_2_34800,09:51:25,09:51:30,4991,12,Yon Oñatibia,0,0,0
1_2_2_34800,09:51:37,09:51:42,4992,13,Mendin,0,0,0
1_2_2_34800,09:54:20,09:54:25,4993,14,,0,0,0
1_1_3_54600,15:10:00,15:10:05,19,1,Talaia,0,0,0
1_1_3_54600,15:11:48,15:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_3_54600,15:12:18,15:12:23,115,3,Aristegi,0,0,0
1_1_3_54600,15:13:01,15:13:06,4106,4,Ugaldetxo,0,0,0
1_1_3_54600,15:14:15,15:14:20,116,5,Ibarre,0,0,0
1_1_3_54600,15:15:04,15:15:09,4986,6,Iturriotz,0,0,0
1_1_3_54600,15:16:03,15:16:08,4987,7,Altzibar Bat,0,0,0
1_1_3_54600,15:16:46,15:16:51,4988,8,Altzibar Bi,0,0,0
1_1_3_54600,15:17:26,15:17:31,4989,9,Elorrondo 1,0,0,0
1_1_3_54600,15:18:23,15:18:28,4985,10,Elorrondo 2,0,0,0
1_1_3_54600,15:19:50,15:19:55,4990,11,Anbulategia,0,0,0
1_1_3_54600,15:21:25,15:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_3_54600,15:21:37,15:21:42,4992,13,Mendin,0,0,0
1_1_3_54600,15:24:20,15:24:25,4993,14,Larrezabaleta,0,0,0
1_1_3_54600,15:28:38,15:28:43,4994,15,Ganboxa Bidea,0,0,0
1_1_3_54600,15:29:36,15:29:41,4995,16,,0,0,0
1_2_3_27600,07:40:00,07:40:05,19,1,Talaia,0,0,0
1_2_3_27600,07:41:48,07:41:53,114,2,Mamut Merk.gunea,0,0,0
1_2_3_27600,07:42:18,07:42:23,115,3,Aristegi,0,0,0
1_2_3_27600,07:43:01,07:43:06,4106,4,Ugaldetxo,0,0,0
1_2_3_27600,07:44:15,07:44:20,116,5,Ibarre,0,0,0
1_2_3_27600,07:45:04,07:45:09,4986,6,Iturriotz,0,0,0
1_2_3_27600,07:46:03,07:46:08,4987,7,Altzibar Bat,0,0,0
1_2_3_27600,07:46:46,07:46:51,4988,8,Altzibar Bi,0,0,0
1_2_3_27600,07:47:26,07:47:31,4989,9,Elorrondo 1,0,0,0
1_2_3_27600,07:48:23,07:48:28,4985,10,Elorrondo 2,0,0,0
1_2_3_27600,07:49:50,07:49:55,4990,11,Anbulategia,0,0,0
1_2_3_27600,07:51:25,07:51:30,4991,12,Yon Oñatibia,0,0,0
1_2_3_27600,07:51:37,07:51:42,4992,13,Mendin,0,0,0
1_2_3_27600,07:54:20,07:54:25,4993,14,,0,0,0
1_1_1_58200,16:10:00,16:10:05,19,1,Talaia,0,0,0
1_1_1_58200,16:11:48,16:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_1_58200,16:12:18,16:12:23,115,3,Aristegi,0,0,0
1_1_1_58200,16:13:01,16:13:06,4106,4,Ugaldetxo,0,0,0
1_1_1_58200,16:14:15,16:14:20,116,5,Ibarre,0,0,0
1_1_1_58200,16:15:04,16:15:09,4986,6,Iturriotz,0,0,0
1_1_1_58200,16:16:03,16:16:08,4987,7,Altzibar Bat,0,0,0
1_1_1_58200,16:16:46,16:16:51,4988,8,Altzibar Bi,0,0,0
1_1_1_58200,16:17:26,16:17:31,4989,9,Elorrondo 1,0,0,0
1_1_1_58200,16:18:23,16:18:28,4985,10,Elorrondo 2,0,0,0
1_1_1_58200,16:19:50,16:19:55,4990,11,Anbulategia,0,0,0
1_1_1_58200,16:21:25,16:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_1_58200,16:21:37,16:21:42,4992,13,Mendin,0,0,0
1_1_1_58200,16:24:20,16:24:25,4993,14,Larrezabaleta,0,0,0
1_1_1_58200,16:28:27,16:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_1_58200,16:29:22,16:29:27,4995,16,,0,0,0
1_1_4_58200,16:10:00,16:10:05,19,1,Talaia,0,0,0
1_1_4_58200,16:11:48,16:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_4_58200,16:12:18,16:12:23,115,3,Aristegi,0,0,0
1_1_4_58200,16:13:01,16:13:06,4106,4,Ugaldetxo,0,0,0
1_1_4_58200,16:14:15,16:14:20,116,5,Ibarre,0,0,0
1_1_4_58200,16:15:04,16:15:09,4986,6,Iturriotz,0,0,0
1_1_4_58200,16:16:03,16:16:08,4987,7,Altzibar Bat,0,0,0
1_1_4_58200,16:16:46,16:16:51,4988,8,Altzibar Bi,0,0,0
1_1_4_58200,16:17:26,16:17:31,4989,9,Elorrondo 1,0,0,0
1_1_4_58200,16:18:23,16:18:28,4985,10,Elorrondo 2,0,0,0
1_1_4_58200,16:19:50,16:19:55,4990,11,Anbulategia,0,0,0
1_1_4_58200,16:21:25,16:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_4_58200,16:21:37,16:21:42,4992,13,Mendin,0,0,0
1_1_4_58200,16:24:20,16:24:25,4993,14,Larrezabaleta,0,0,0
1_1_4_58200,16:28:27,16:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_4_58200,16:29:22,16:29:27,4995,16,,0,0,0
1_1_4_54600,15:10:00,15:10:05,19,1,Talaia,0,0,0
1_1_4_54600,15:11:48,15:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_4_54600,15:12:18,15:12:23,115,3,Aristegi,0,0,0
1_1_4_54600,15:13:01,15:13:06,4106,4,Ugaldetxo,0,0,0
1_1_4_54600,15:14:15,15:14:20,116,5,Ibarre,0,0,0
1_1_4_54600,15:15:04,15:15:09,4986,6,Iturriotz,0,0,0
1_1_4_54600,15:16:03,15:16:08,4987,7,Altzibar Bat,0,0,0
1_1_4_54600,15:16:46,15:16:51,4988,8,Altzibar Bi,0,0,0
1_1_4_54600,15:17:26,15:17:31,4989,9,Elorrondo 1,0,0,0
1_1_4_54600,15:18:23,15:18:28,4985,10,Elorrondo 2,0,0,0
1_1_4_54600,15:19:50,15:19:55,4990,11,Anbulategia,0,0,0
1_1_4_54600,15:21:25,15:21:30,4991,12,Yon Oñatibia,0,0,0
1_1_4_54600,15:21:37,15:21:42,4992,13,Mendin,0,0,0
1_1_4_54600,15:24:20,15:24:25,4993,14,Larrezabaleta,0,0,0
1_1_4_54600,15:28:27,15:28:32,4994,15,Ganboxa Bidea,0,0,0
1_1_4_54600,15:29:22,15:29:27,4995,16,,0,0,0
1_2_4_67200,18:40:00,18:40:05,19,1,Talaia,0,0,0
1_2_4_67200,18:41:48,18:41:53,114,2,Mamut Merk.gunea,0,0,0
1_2_4_67200,18:42:18,18:42:23,115,3,Aristegi,0,0,0
1_2_4_67200,18:43:01,18:43:06,4106,4,Ugaldetxo,0,0,0
1_2_4_67200,18:44:15,18:44:20,116,5,Ibarre,0,0,0
1_2_4_67200,18:45:04,18:45:09,4986,6,Iturriotz,0,0,0
1_2_4_67200,18:46:03,18:46:08,4987,7,Altzibar Bat,0,0,0
1_2_4_67200,18:46:46,18:46:51,4988,8,Altzibar Bi,0,0,0
1_2_4_67200,18:47:26,18:47:31,4989,9,Elorrondo 1,0,0,0
1_2_4_67200,18:48:23,18:48:28,4985,10,Elorrondo 2,0,0,0
1_2_4_67200,18:49:50,18:49:55,4990,11,Anbulategia,0,0,0
1_2_4_67200,18:51:25,18:51:30,4991,12,Yon Oñatibia,0,0,0
1_2_4_67200,18:51:37,18:51:42,4992,13,Mendin,0,0,0
1_2_4_67200,18:54:20,18:54:25,4993,14,,0,0,0
1_1_4_29400,08:10:00,08:10:05,19,1,Talaia,0,0,0
1_1_4_29400,08:11:48,08:11:53,114,2,Mamut Merk.gunea,0,0,0
1_1_4_29400,08:12:18,08:12:23,115,3,Aristegi,0,0,0
1_1_4_29400,08:13:01,08:13:06,4106,4,Ugaldetxo,0,0,0
1_1_4_29400,08:14:15,08:14:20,116,5,Ibarre,0,0,0
1_1_4_29400,08:15:04,08:15:09,4986,6,Iturriotz,0,0,0
1_1_4_29400,08:16:03,08:16:08,4987,7,Altzibar Bat,0,0,0
1_1_4_29400,08:16:46,08:16:51,4988,8,Altzibar Bi,0,0,0
1_1_4_29400,08:17:26,08:17:31,4989,9,Elorrondo 1,0,0,0
1_1_4_29400,08:18:23,08:18:28,4985,10,Elorrondo 2,0,0,0
